2931,4
2932,3
2933,3
2934,1
2935,4
2936,3
2937,3
2938,3
2939,4
2940,2
2941,2
2942,2
2943,3
2944,3
2945,1
2946,4
2947,4
2948,3
2949,3
2950,3
2951,3
2952,3
2953,4
2954,3
2955,2
2956,1
2957,3
2958,3
2959,4
2960,3
2961,3
2962,3
2963,1
2964,3
2965,3
2966,1
2967,4
2968,4
2969,1
2970,2
2971,3
2972,4
2973,2
2974,1
2975,4
2976,4
2977,1
2978,1
2979,4
2980,4
2981,4
2982,1
2983,4
2984,4
2985,1
2986,4
2987,2
2988,2
2989,4
2990,4
2991,3
2992,3
2993,1
2994,4
2995,3
2996,4
2997,3
2998,4
2999,2
3000,2
3001,2
3002,2
3003,3
3004,3
3005,4
3006,1
3007,1
3008,3
3009,3
3010,4
3011,3
3012,2
3013,3
3014,2
3015,1
3016,4
3017,4
3018,4
3019,3
3020,3
3021,4
3022,2
3023,3
3024,2
3025,1
3026,1
3027,4
3028,3
3029,2
3030,4
3031,3
3032,1
3033,1
3034,3
3035,2
3036,2
3037,4
3038,3
3039,4
3040,3
3041,3
3042,3
3043,1
3044,2
3045,3
3046,2
3047,2
3048,1
3049,3
3050,1
3051,4
3052,4
3053,4
3054,4
3055,4
3056,3
3057,4
3058,4
3059,3
3060,1
3061,1
3062,1
3063,1
3064,1
3065,4
3066,4
3067,4
3068,2
3069,1
3070,1
3071,4
3072,1
3073,4
3074,4
3075,1
3076,1
3077,3
3078,4
3079,3
3080,4
3081,3
3082,4
3083,4
3084,3
3085,3
3086,4
3087,3
3088,4
3089,2
3090,1
3091,3
3092,3
3093,4
3094,1
3095,3
3096,3
3097,3
3098,3
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,2
3106,4
3107,2
3108,4
3109,4
3110,4
3111,3
3112,1
3113,4
3114,4
3115,4
3116,3
3117,2
3118,1
3119,4
3120,4
3121,4
3122,4
3123,1
3124,4
3125,1
3126,4
3127,1
3128,2
3129,3
3130,4
3131,4
3132,2
3133,4
3134,4
3135,3
3136,3
3137,4
3138,3
3139,4
3140,3
3141,4
3142,4
3143,2
3144,2
3145,3
3146,1
3147,3
3148,3
3149,4
3150,4
3151,2
3152,4
3153,3
3154,4
3155,4
3156,4
3157,3
3158,1
3159,4
3160,3
3161,3
3162,1
3163,4
3164,2
3165,4
3166,1
3167,4
3168,4
3169,1
3170,4
3171,2
3172,1
3173,1
3174,4
3175,2
3176,1
3177,4
3178,2
3179,1
3180,4
3181,3
3182,3
3183,2
3184,1
3185,4
3186,3
3187,3
3188,1
3189,3
3190,1
3191,3
3192,1
3193,4
3194,3
3195,4
3196,3
3197,3
3198,2
3199,3
3200,4
3201,4
3202,3
3203,3
3204,3
3205,4
3206,2
3207,2
3208,3
3209,1
3210,1
3211,3
3212,3
3213,3
3214,2
3215,3
3216,4
3217,2
3218,3
3219,3
3220,4
3221,4
3222,2
3223,4
3224,4
3225,1
3226,3
3227,4
3228,4
3229,2
3230,4
3231,3
3232,4
3233,2
3234,2
3235,3
3236,1
3237,2
3238,3
3239,3
3240,4
3241,4
3242,1
3243,3
3244,2
3245,4
3246,3
3247,4
3248,3
3249,3
3250,4
3251,2
3252,3
3253,4
3254,3
3255,2
3256,3
3257,3
3258,3
3259,4
3260,4
3261,2
3262,3
3263,3
3264,4
3265,4
3266,3
3267,3
3268,3
3269,4
3270,4
3271,3
3272,3
3273,4
3274,4
3275,3
3276,1
3277,1
3278,4
3279,3
3280,3
3281,1
3282,3
3283,4
3284,2
3285,3
3286,2
3287,3
3288,3
3289,4
3290,3
3291,4
3292,4
3293,4
3294,3
3295,1
3296,4
3297,3
3298,1
3299,3
3300,3
3301,3
3302,1
3303,1
3304,3
3305,4
3306,2
3307,1
3308,1
3309,4
3310,4
3311,4
3312,1
3313,4
3314,4
3315,3
3316,1
3317,4
3318,3
3319,2
3320,1
3321,1
3322,4
3323,1
3324,4
3325,1
3326,3
3327,3
3328,3
3329,1
3330,3
3331,4
3332,3
3333,4
3334,3
3335,2
3336,2
3337,4
3338,4
3339,4
3340,1
3341,1
3342,1
3343,3
3344,3
3345,3
3346,1
3347,3
3348,3
3349,3
3350,3
3351,3
3352,3
3353,4
3354,3
3355,3
3356,2
3357,4
3358,3
3359,4
3360,2
3361,2
3362,4
3363,4
3364,2
3365,4
3366,2
3367,1
3368,3
3369,2
3370,3
3371,4
3372,3
3373,4
3374,3
3375,3
3376,2
3377,2
3378,1
3379,3
3380,1
3381,1
3382,4
3383,2
3384,4
3385,1
3386,4
3387,1
3388,4
3389,3
3390,3
3391,4
3392,4
3393,2
3394,1
3395,1
3396,4
3397,4
3398,1
3399,2
3400,1
3401,2
3402,4
3403,4
3404,1
3405,3
3406,4
3407,3
3408,3
3409,1
3410,4
3411,3
3412,3
3413,1
3414,1
3415,1
3416,2
3417,1
3418,2
3419,3
3420,4
3421,3
3422,3
3423,4
3424,2
3425,2
3426,1
3427,1
3428,3
3429,2
3430,1
3431,3
3432,3
3433,3
3434,3
3435,3
3436,3
3437,1
3438,4
3439,1
3440,1
3441,4
3442,4
3443,3
3444,4
3445,1
3446,2
3447,1
3448,3
3449,3
3450,3
3451,4
3452,4
3453,4
3454,1
3455,1
3456,4
3457,1
3458,4
3459,2
3460,3
3461,1
3462,1
3463,1
3464,2
3465,4
3466,4
3467,3
3468,2
3469,2
3470,1
3471,3
3472,2
3473,4
3474,4
3475,1
3476,1
3477,3
3478,2
3479,3
3480,3
3481,2
3482,1
3483,1
3484,1
3485,1
3486,3
3487,3
3488,1
3489,4
3490,1
3491,3
3492,4
3493,4
3494,1
3495,3
3496,1
3497,4
3498,4
3499,3
3500,1
3501,3
3502,4
3503,3
3504,1
3505,4
3506,4
3507,1
3508,4
3509,3
3510,1
3511,3
3512,1
3513,3
3514,2
3515,3
3516,3
3517,4
3518,3
3519,1
3520,3
3521,3
3522,1
3523,1
3524,4
3525,1
3526,3
3527,3
3528,1
3529,1
3530,3
3531,3
3532,4
3533,3
3534,4
3535,3
3536,1
3537,1
3538,1
3539,1
3540,3
3541,3
3542,4
3543,3
3544,3
3545,4
3546,1
3547,2
3548,4
3549,2
3550,2
3551,3
3552,4
3553,1
3554,4
3555,4
3556,4
3557,1
3558,4
3559,4
3560,4
3561,4
3562,2
3563,1
3564,4
3565,3
3566,1
3567,3
3568,3
3569,3
3570,4
3571,3
3572,3
3573,3
3574,1
3575,4
3576,1
3577,4
3578,4
3579,2
3580,2
3581,3
3582,1
3583,3
3584,3
3585,4
3586,3
3587,3
3588,1
3589,3
3590,1
3591,1
3592,1
3593,4
3594,3
3595,4
3596,4
3597,3
3598,2
3599,3
3600,3
3601,2
3602,4
3603,1
3604,1
3605,3
3606,3
3607,4
3608,1
3609,3
3610,4
3611,4
3612,1
3613,3
3614,3
3615,4
3616,3
3617,4
3618,2
3619,4
3620,2
3621,2
3622,1
3623,4
3624,2
3625,1
3626,1
3627,2
3628,4
3629,4
3630,3
3631,3
3632,1
3633,3
3634,4
3635,4
3636,1
3637,1
3638,3
3639,1
3640,2
3641,2
3642,1
3643,3
3644,1
3645,2
3646,4
3647,3
3648,4
3649,3
3650,4
3651,4
3652,4
3653,3
3654,1
3655,1
3656,4
3657,4
3658,4
3659,4
3660,1
3661,2
3662,2
3663,4
3664,4
3665,2
3666,3
3667,3
3668,3
3669,3
3670,3
3671,2
3672,2
3673,1
3674,2
3675,4
3676,1
3677,4
3678,2
3679,4
3680,3
3681,4
3682,1
3683,3
3684,4
3685,3
3686,3
3687,3
3688,3
3689,2
3690,3
3691,2
3692,1
3693,4
3694,4
3695,4
3696,4
3697,3
3698,2
3699,2
3700,1
3701,1
3702,4
3703,3
3704,1
3705,1
3706,4
3707,2
3708,1
3709,4
3710,4
3711,3
3712,4
3713,3
3714,1
3715,1
3716,1
3717,4
3718,3
3719,4
3720,2
3721,3
3722,3
3723,3
