2931,3,"[0.08619199693202972, 0.0755106508731842, 0.4755585789680481, 0.36273881793022156]"
2932,3,"[0.01755581982433796, 0.02758866734802723, 0.7993815541267395, 0.15547388792037964]"
2933,3,"[0.030188756063580513, 0.053401879966259, 0.7997046709060669, 0.11670465767383575]"
2934,1,"[0.8245638608932495, 0.07108785957098007, 0.03183369338512421, 0.0725145936012268]"
2935,3,"[0.12960471212863922, 0.08084720373153687, 0.5447198748588562, 0.2448282092809677]"
2936,3,"[0.09409002959728241, 0.0976916253566742, 0.6457931995391846, 0.16242507100105286]"
2937,3,"[0.04023298993706703, 0.07298874855041504, 0.8375077843666077, 0.04927045479416847]"
2938,3,"[0.014773961156606674, 0.02679528295993805, 0.8831233978271484, 0.07530733197927475]"
2939,3,"[0.016427161172032356, 0.03538274019956589, 0.8641008138656616, 0.08408933877944946]"
2940,3,"[0.1141180694103241, 0.064707450568676, 0.5450149774551392, 0.27615946531295776]"
2941,1,"[0.6959399580955505, 0.12869100272655487, 0.07737113535404205, 0.09799791127443314]"
2942,3,"[0.013975176960229874, 0.059859536588191986, 0.8949194550514221, 0.031245838850736618]"
2943,3,"[0.01821482554078102, 0.07260499149560928, 0.8607370257377625, 0.04844317585229874]"
2944,3,"[0.029620183631777763, 0.02651042863726616, 0.6409609317779541, 0.3029084801673889]"
2945,1,"[0.478906512260437, 0.07783651351928711, 0.17277544736862183, 0.27048152685165405]"
2946,4,"[0.04391587898135185, 0.03307834267616272, 0.4594106674194336, 0.4635951519012451]"
2947,3,"[0.03485853970050812, 0.04552178457379341, 0.7846395969390869, 0.13498006761074066]"
2948,3,"[0.02106354758143425, 0.028932930901646614, 0.8819357752799988, 0.06806769967079163]"
2949,3,"[0.009516580030322075, 0.021933263167738914, 0.8840288519859314, 0.0845213308930397]"
2950,3,"[0.03243961185216904, 0.06971506774425507, 0.7895246744155884, 0.10832066833972931]"
2951,3,"[0.02652948908507824, 0.02818186767399311, 0.7027534246444702, 0.24253524839878082]"
2952,3,"[0.01504408847540617, 0.036624763160943985, 0.9024589657783508, 0.04587213322520256]"
2953,3,"[0.035531967878341675, 0.03791111707687378, 0.7950628399848938, 0.13149404525756836]"
2954,3,"[0.14166736602783203, 0.20792292058467865, 0.5578858852386475, 0.09252378344535828]"
2955,3,"[0.11009199172258377, 0.16930927336215973, 0.5702059864997864, 0.15039275586605072]"
2956,1,"[0.7373213171958923, 0.1232423186302185, 0.056647904217243195, 0.08278851211071014]"
2957,3,"[0.02749272622168064, 0.022326838225126266, 0.6175304055213928, 0.33264997601509094]"
2958,3,"[0.02608012594282627, 0.03605039790272713, 0.8340790867805481, 0.10379036515951157]"
2959,3,"[0.03548527881503105, 0.027491984888911247, 0.6297364830970764, 0.3072862923145294]"
2960,3,"[0.0163166094571352, 0.049286969006061554, 0.88014817237854, 0.05424821376800537]"
2961,4,"[0.14434723556041718, 0.03340073302388191, 0.21803125739097595, 0.6042207479476929]"
2962,3,"[0.04773947224020958, 0.05230160802602768, 0.5958107113838196, 0.30414819717407227]"
2963,1,"[0.5569168925285339, 0.14019501209259033, 0.16859570145606995, 0.13429240882396698]"
2964,3,"[0.039023954421281815, 0.04430100694298744, 0.7965086102485657, 0.12016645073890686]"
2965,3,"[0.012935156002640724, 0.01820974238216877, 0.7858763933181763, 0.18297861516475677]"
2966,1,"[0.4782107174396515, 0.45778560638427734, 0.04983389377593994, 0.01416973490267992]"
2967,4,"[0.053812794387340546, 0.02553863823413849, 0.2195257842540741, 0.7011227607727051]"
2968,3,"[0.036947425454854965, 0.05955115333199501, 0.7311372756958008, 0.17236417531967163]"
2969,3,"[0.06946374475955963, 0.09368085116147995, 0.7750949859619141, 0.06176045909523964]"
2970,1,"[0.5464404821395874, 0.13277268409729004, 0.1514589786529541, 0.16932784020900726]"
2971,3,"[0.03676130250096321, 0.03549282252788544, 0.6672152280807495, 0.26053065061569214]"
2972,3,"[0.058241695165634155, 0.07589442282915115, 0.7045299410820007, 0.16133397817611694]"
2973,3,"[0.10586541891098022, 0.15821592509746552, 0.6572578549385071, 0.07866080105304718]"
2974,4,"[0.29216551780700684, 0.031392019242048264, 0.061919961124658585, 0.6145224571228027]"
2975,3,"[0.05359002947807312, 0.043380219489336014, 0.5694369673728943, 0.33359283208847046]"
2976,4,"[0.04619244858622551, 0.018189188092947006, 0.2522057294845581, 0.6834126710891724]"
2977,2,"[0.27243202924728394, 0.6367827653884888, 0.07691726088523865, 0.013867937959730625]"
2978,1,"[0.7017272114753723, 0.15285705029964447, 0.07276801764965057, 0.07264764606952667]"
2979,4,"[0.05458348989486694, 0.022787073627114296, 0.24734356999397278, 0.6752858757972717]"
2980,4,"[0.04782208055257797, 0.02813713811337948, 0.4475996792316437, 0.47644105553627014]"
2981,4,"[0.02680543251335621, 0.012656273320317268, 0.23501408100128174, 0.7255241870880127]"
2982,1,"[0.6842955946922302, 0.24952009320259094, 0.044870585203170776, 0.0213137399405241]"
2983,4,"[0.0928279310464859, 0.032623909413814545, 0.17948412895202637, 0.6950640082359314]"
2984,4,"[0.07361993193626404, 0.04156991466879845, 0.4079815745353699, 0.47682854533195496]"
2985,3,"[0.131069615483284, 0.07565701752901077, 0.5539184212684631, 0.2393549233675003]"
2986,3,"[0.08174049109220505, 0.07289818674325943, 0.5444491505622864, 0.30091211199760437]"
2987,3,"[0.10509822517633438, 0.18599484860897064, 0.6524580717086792, 0.05644884705543518]"
2988,1,"[0.4949684739112854, 0.4445503056049347, 0.04879108443856239, 0.011690125800669193]"
2989,3,"[0.03005056641995907, 0.04674087092280388, 0.6423238515853882, 0.28088468313217163]"
