2931,4,"[0.012844666838645935, 0.006872881669551134, 0.011141202412545681, 0.9691411852836609]"
2932,3,"[0.0004721861332654953, 0.002948005683720112, 0.9936345815658569, 0.002945277374237776]"
2933,3,"[0.0005635400884784758, 0.0005021738470532, 0.9926827549934387, 0.006251508370041847]"
2934,1,"[0.9588165283203125, 0.019207406789064407, 0.0075407084077596664, 0.014435364864766598]"
2935,3,"[0.0019249723991379142, 0.0018678256310522556, 0.9681585431098938, 0.028048651292920113]"
2936,3,"[0.013213829137384892, 0.029784897342324257, 0.9523897767066956, 0.004611529875546694]"
2937,3,"[0.0011444234987720847, 0.0010879769688472152, 0.9970898628234863, 0.000677732634358108]"
2938,3,"[0.0005413168109953403, 0.0004465133242774755, 0.9946039319038391, 0.004408219363540411]"
2939,3,"[0.0011023400584235787, 0.003430752782151103, 0.9851452112197876, 0.010321589186787605]"
2940,3,"[0.030576342716813087, 0.003742479020729661, 0.5847507119178772, 0.38093048334121704]"
2941,3,"[0.2280595749616623, 0.1154816746711731, 0.5985701084136963, 0.05788860097527504]"
2942,3,"[0.0012911261292174459, 0.003791010705754161, 0.9548960328102112, 0.04002189263701439]"
2943,3,"[0.0003828229964710772, 0.0020390579011291265, 0.9955754280090332, 0.0020026476122438908]"
2944,3,"[0.0031223208643496037, 0.0020980448462069035, 0.6869915723800659, 0.3077879846096039]"
2945,1,"[0.5471858978271484, 0.0072585782036185265, 0.004028616473078728, 0.4415269196033478]"
2946,4,"[0.009290841408073902, 0.01508388388901949, 0.31835904717445374, 0.6572661995887756]"
2947,3,"[0.002903140615671873, 0.005264825653284788, 0.8386141061782837, 0.15321789681911469]"
2948,3,"[0.000766676152125001, 0.0006517135188914835, 0.9977020621299744, 0.0008795654284767807]"
2949,3,"[0.00027666406822390854, 0.00045500279520638287, 0.9923226237297058, 0.006945729721337557]"
2950,3,"[0.005458993371576071, 0.00461809104308486, 0.9781820178031921, 0.01174085307866335]"
2951,3,"[0.0019964345265179873, 0.0006943553453311324, 0.9593913555145264, 0.0379178561270237]"
2952,3,"[0.0013390440726652741, 0.0012377905659377575, 0.9955109357833862, 0.0019123114179819822]"
2953,3,"[0.000928876455873251, 0.0006712802569381893, 0.9912949800491333, 0.0071048312820494175]"
2954,1,"[0.43759268522262573, 0.2988974153995514, 0.251146137714386, 0.012363814748823643]"
2955,3,"[0.10725107789039612, 0.32023486495018005, 0.5501436591148376, 0.022370370104908943]"
2956,1,"[0.8713758587837219, 0.08740503340959549, 0.004078416619449854, 0.037140797823667526]"
2957,3,"[0.001966421026736498, 0.003930695354938507, 0.9880500435829163, 0.006052842363715172]"
2958,3,"[0.033902592957019806, 0.0026650468353182077, 0.8871020078659058, 0.07633034139871597]"
2959,3,"[0.0032142107374966145, 0.006079681683331728, 0.9697901010513306, 0.020915886387228966]"
2960,3,"[0.00030302457162179053, 0.0007617713417857885, 0.9981319308280945, 0.00080325041199103]"
2961,4,"[0.1372479945421219, 0.008489520289003849, 0.16579101979732513, 0.6884714365005493]"
2962,3,"[0.0004973704344592988, 0.0013950755819678307, 0.9960795044898987, 0.002028072951361537]"
2963,1,"[0.769062876701355, 0.062303777784109116, 0.14785145223140717, 0.02078191190958023]"
2964,3,"[0.002059335121884942, 0.0016926942626014352, 0.9489908814430237, 0.047257158905267715]"
2965,3,"[0.0016313422238454223, 0.0014802138321101665, 0.7965703010559082, 0.20031806826591492]"
2966,1,"[0.7795102000236511, 0.21607951819896698, 0.002216423163190484, 0.002193818800151348]"
2967,4,"[0.0040577431209385395, 0.0007538962527178228, 0.028404099866747856, 0.9667843580245972]"
2968,3,"[0.0011906793806701899, 0.00093990215100348, 0.9727431535720825, 0.02512633055448532]"
2969,3,"[0.011550705879926682, 0.023679880425333977, 0.9631575345993042, 0.0016118864296004176]"
2970,3,"[0.20833487808704376, 0.0779416412115097, 0.43130752444267273, 0.2824159562587738]"
2971,3,"[0.0011288529494777322, 0.0012309761950746179, 0.9933764338493347, 0.004263743758201599]"
2972,3,"[0.0013023766223341227, 0.0029448142740875483, 0.9933139681816101, 0.0024387629237025976]"
2973,3,"[0.001263583661057055, 0.007012257352471352, 0.9896095991134644, 0.002114534843713045]"
2974,1,"[0.736273467540741, 0.006335897371172905, 0.0025681694969534874, 0.2548224627971649]"
2975,4,"[0.008283260278403759, 0.001674930565059185, 0.2482839673757553, 0.741757869720459]"
2976,4,"[0.0018416950479149818, 0.0007210812764242291, 0.01888323202729225, 0.9785540699958801]"
2977,2,"[0.11903742700815201, 0.6715302467346191, 0.2036024034023285, 0.005829894915223122]"
2978,1,"[0.7447859644889832, 0.07561889290809631, 0.15086494386196136, 0.028730161488056183]"
2979,4,"[0.0091206394135952, 0.0073506152257323265, 0.014864590018987656, 0.9686642289161682]"
2980,4,"[0.005404491443186998, 0.00123851269017905, 0.07303867489099503, 0.9203183650970459]"
2981,4,"[0.0008317729807458818, 0.0004903926164843142, 0.011489786207675934, 0.9871881008148193]"
2982,1,"[0.8420891165733337, 0.15565288066864014, 0.0007554584299214184, 0.0015025215689092875]"
2983,4,"[0.008082444779574871, 0.010597038082778454, 0.0456172339618206, 0.9357032775878906]"
2984,3,"[0.006346801295876503, 0.005257890559732914, 0.5514296293258667, 0.43696561455726624]"
2985,3,"[0.004057931248098612, 0.0011403418611735106, 0.9813613295555115, 0.013440374284982681]"
2986,3,"[0.018391361460089684, 0.015908239409327507, 0.5445513129234314, 0.4211490750312805]"
2987,3,"[0.000545042916201055, 0.0019015601137652993, 0.9965820908546448, 0.0009713548934087157]"
2988,2,"[0.09689435362815857, 0.8995586037635803, 0.0027553250547498465, 0.0007917477050796151]"
2989,3,"[0.0006526407669298351, 0.0011099904077127576, 0.9947764873504639, 0.003460878971964121]"
2990,3,"[0.0032306432258337736, 0.0027801613323390484, 0.9653398990631104, 0.02864924632012844]"
2991,3,"[0.000673979171551764, 0.0004413907590787858, 0.9955573678016663, 0.0033272402361035347]"
2992,3,"[0.006641405634582043, 0.028094299137592316, 0.936387836933136, 0.028876475989818573]"
2993,1,"[0.9385123252868652, 0.056629281491041183, 0.002346603898331523, 0.002511788858100772]"
2994,3,"[0.004005241207778454, 0.0011651437962427735, 0.7769110798835754, 0.21791857481002808]"
2995,4,"[0.01828327216207981, 0.01807132177054882, 0.46316012740135193, 0.5004852414131165]"
2996,4,"[0.0027790279127657413, 0.002061088103801012, 0.12468823790550232, 0.8704716563224792]"
2997,3,"[0.001475157798267901, 0.00251000770367682, 0.9949243068695068, 0.0010904765222221613]"
2998,4,"[0.006559885106980801, 0.0031733443029224873, 0.1840185523033142, 0.8062482476234436]"
2999,2,"[0.06232191249728203, 0.9336526989936829, 0.002877775812521577, 0.0011476491345092654]"
3000,2,"[0.1330268383026123, 0.8632712364196777, 0.002796422690153122, 0.0009054975234903395]"
3001,1,"[0.8342701196670532, 0.10212475806474686, 0.055149830877780914, 0.008455254137516022]"
3002,3,"[0.0527743399143219, 0.22154754400253296, 0.7234261631965637, 0.0022519638296216726]"
