2931,4,"[0.00034509191755205393, 6.096320066717453e-05, 0.000649004359729588, 0.9989449381828308]"
2932,3,"[0.0003997407911811024, 0.0005827012355439365, 0.995891809463501, 0.003125789575278759]"
2933,3,"[7.42473712307401e-05, 0.000986325554549694, 0.9960158467292786, 0.002923630876466632]"
2934,1,"[0.9983482360839844, 0.0011352647561579943, 9.624010999687016e-05, 0.0004201723786536604]"
2935,4,"[0.0021722856909036636, 0.005978294648230076, 0.45419785380363464, 0.5376515984535217]"
2936,3,"[0.013689478859305382, 0.0013880478218197823, 0.9844954609870911, 0.00042701256461441517]"
2937,3,"[0.003774981712922454, 0.01302579790353775, 0.9816330671310425, 0.0015662284567952156]"
2938,3,"[0.0001794940180843696, 0.00019122716912534088, 0.9993759989738464, 0.00025330897187814116]"
2939,3,"[5.4223306506173685e-05, 0.000651974172797054, 0.9990081191062927, 0.0002857554063666612]"
2940,4,"[0.04310400038957596, 0.003885282203555107, 0.27118515968322754, 0.681825578212738]"
2941,3,"[0.1316705048084259, 0.006268883123993874, 0.4526059627532959, 0.40945467352867126]"
2942,3,"[0.00025725329760462046, 0.000760312716010958, 0.9884516000747681, 0.010530926287174225]"
2943,3,"[0.0018654172308743, 0.10579802095890045, 0.8761790990829468, 0.016157418489456177]"
2944,4,"[0.0004672235809266567, 0.00020864667021669447, 0.07987361401319504, 0.9194504618644714]"
2945,1,"[0.9697401523590088, 0.004041125066578388, 0.0026927206199616194, 0.023526029661297798]"
2946,4,"[0.001296495203860104, 0.016340283676981926, 0.27491357922554016, 0.7074496746063232]"
2947,3,"[0.0015725156990811229, 0.0032593102660030127, 0.9420844316482544, 0.053083810955286026]"
2948,3,"[5.977681576041505e-05, 4.45505247625988e-05, 0.9996223449707031, 0.0002732803695835173]"
2949,3,"[5.037266600993462e-05, 0.0002095451345667243, 0.9966078996658325, 0.0031322159338742495]"
2950,3,"[5.2677831263281405e-05, 0.0007317726267501712, 0.9988349080085754, 0.0003806918393820524]"
2951,3,"[0.00015664345119148493, 0.000171865031006746, 0.9833584427833557, 0.01631312444806099]"
2952,3,"[7.705098687438294e-05, 0.00016480048361700028, 0.9996218681335449, 0.00013617431977763772]"
2953,3,"[0.02440098486840725, 0.000839719083160162, 0.7603392601013184, 0.21442000567913055]"
2954,3,"[0.0005984004819765687, 0.012143420986831188, 0.9849830269813538, 0.0022751432843506336]"
2955,4,"[0.09385032206773758, 0.11080999672412872, 0.3013871908187866, 0.49395251274108887]"
2956,1,"[0.9963659048080444, 0.002551647601649165, 0.0001160449901362881, 0.0009663787786848843]"
2957,3,"[4.493602318689227e-05, 0.00010589609883027151, 0.9997857213020325, 6.340882100630552e-05]"
2958,3,"[0.000643812061753124, 0.0004399841418489814, 0.990535318851471, 0.008380900137126446]"
2959,3,"[0.0012446324108168483, 0.0007295255200006068, 0.9972670078277588, 0.000758863054215908]"
2960,3,"[1.736467493174132e-05, 0.00011375488975318149, 0.9997780919075012, 9.074002446141094e-05]"
2961,4,"[0.022508535534143448, 0.00089748774189502, 0.0428454764187336, 0.9337484836578369]"
2962,3,"[0.00011493814963614568, 0.005354135762900114, 0.9943740367889404, 0.00015679393254686147]"
