2931,4,"[0.10629307478666306, 0.026066752150654793, 0.16053451597690582, 0.7071056365966797]"
2932,3,"[0.008585645817220211, 0.016465703025460243, 0.9431808590888977, 0.031767841428518295]"
2933,3,"[0.042944032698869705, 0.04903731495141983, 0.8607149720191956, 0.047303617000579834]"
2934,1,"[0.9057523012161255, 0.048819225281476974, 0.019121143966913223, 0.026307279244065285]"
2935,3,"[0.026867760345339775, 0.019579127430915833, 0.5635828971862793, 0.3899702727794647]"
2936,3,"[0.13367033004760742, 0.1515854150056839, 0.6316410899162292, 0.08310310542583466]"
2937,3,"[0.018885010853409767, 0.024035010486841202, 0.9178422093391418, 0.03923780843615532]"
2938,3,"[0.006856474559754133, 0.006289023440331221, 0.9709477424621582, 0.01590680703520775]"
2939,3,"[0.018937159329652786, 0.01987755298614502, 0.5065711140632629, 0.45461413264274597]"
2940,3,"[0.09578017145395279, 0.047324288636446, 0.6100448966026306, 0.24685069918632507]"
2941,1,"[0.5480594038963318, 0.20167917013168335, 0.1682654768228531, 0.08199597150087357]"
2942,3,"[0.019657444208860397, 0.03320739418268204, 0.9296247363090515, 0.017510462552309036]"
2943,3,"[0.01930885761976242, 0.03390573337674141, 0.9100584983825684, 0.036726903170347214]"
2944,3,"[0.03025006502866745, 0.03190262243151665, 0.6007373332977295, 0.3371100127696991]"
2945,4,"[0.2026074230670929, 0.031396616250276566, 0.06273767352104187, 0.7032582759857178]"
2946,4,"[0.10131464898586273, 0.037911538034677505, 0.35846853256225586, 0.502305269241333]"
2947,4,"[0.0318596325814724, 0.031905196607112885, 0.4316326975822449, 0.5046024918556213]"
2948,3,"[0.01709643192589283, 0.01696190796792507, 0.9387072324752808, 0.0272343922406435]"
2949,3,"[0.017660709097981453, 0.017391715198755264, 0.7224574685096741, 0.24249014258384705]"
2950,3,"[0.03357801213860512, 0.04848961904644966, 0.8728856444358826, 0.04504672810435295]"
2951,3,"[0.010258834809064865, 0.01057350356131792, 0.9276193976402283, 0.051548294723033905]"
2952,3,"[0.013237902894616127, 0.0170691329985857, 0.9588833451271057, 0.01080961525440216]"
2953,4,"[0.05442642420530319, 0.0302561204880476, 0.3072594702243805, 0.6080579161643982]"
2954,3,"[0.11358651518821716, 0.05134062469005585, 0.7185459136962891, 0.11652695387601852]"
2955,2,"[0.2314704954624176, 0.6071446537971497, 0.1358727067708969, 0.025512220337986946]"
2956,1,"[0.8616617321968079, 0.10116126388311386, 0.021321048960089684, 0.015855886042118073]"
2957,3,"[0.019989965483546257, 0.01930021122097969, 0.8776422142982483, 0.08306760340929031]"
2958,3,"[0.04000374674797058, 0.02109053172171116, 0.8175566792488098, 0.12134905904531479]"
2959,4,"[0.03143083304166794, 0.020505674183368683, 0.41982635855674744, 0.5282371640205383]"
2960,3,"[0.009116856381297112, 0.012506273575127125, 0.9570863246917725, 0.02129056118428707]"
2961,3,"[0.10922789573669434, 0.030556047335267067, 0.5013722777366638, 0.35884374380111694]"
2962,3,"[0.03188129886984825, 0.04412730783224106, 0.7947016358375549, 0.12928977608680725]"
2963,1,"[0.7009281516075134, 0.11162139475345612, 0.14938265085220337, 0.03806784376502037]"
2964,3,"[0.0696939006447792, 0.04447264224290848, 0.6467291712760925, 0.2391042709350586]"
2965,3,"[0.01540595293045044, 0.014581981115043163, 0.848595142364502, 0.12141697108745575]"
2966,2,"[0.4040960669517517, 0.5641388893127441, 0.023389684036374092, 0.00837532989680767]"
2967,4,"[0.03669978305697441, 0.01881183125078678, 0.1614118069410324, 0.7830766439437866]"
2968,3,"[0.03180861845612526, 0.022556714713573456, 0.47673606872558594, 0.46889859437942505]"
2969,3,"[0.06668884307146072, 0.08096272498369217, 0.8241555690765381, 0.028192823752760887]"
2970,1,"[0.4927508234977722, 0.11360204964876175, 0.22802701592445374, 0.1656201332807541]"
2971,3,"[0.048570841550827026, 0.03141854330897331, 0.8132673501968384, 0.106743223965168]"
2972,3,"[0.040559034794569016, 0.03821109980344772, 0.8818347454071045, 0.039395082741975784]"
2973,2,"[0.23251470923423767, 0.4528765082359314, 0.2850857675075531, 0.02952301688492298]"
2974,4,"[0.09429693222045898, 0.019175872206687927, 0.048675525933504105, 0.8378517031669617]"
2975,3,"[0.1074390709400177, 0.038022737950086594, 0.5799758434295654, 0.2745623290538788]"
2976,4,"[0.0369519405066967, 0.016992121934890747, 0.12408488243818283, 0.8219709992408752]"
2977,2,"[0.2879895865917206, 0.6710640788078308, 0.03369773179292679, 0.007248649373650551]"
2978,2,"[0.24753563106060028, 0.6608203649520874, 0.06558860093355179, 0.026055453345179558]"
2979,4,"[0.14267906546592712, 0.039445873349905014, 0.08925116062164307, 0.7286239266395569]"
2980,4,"[0.06299231201410294, 0.024849066510796547, 0.3058965504169464, 0.6062620282173157]"
2981,4,"[0.028516072779893875, 0.021066535264253616, 0.23766033351421356, 0.7127570509910583]"
2982,1,"[0.7218247652053833, 0.23563450574874878, 0.03169368579983711, 0.01084697712212801]"
2983,4,"[0.15169823169708252, 0.028292367234826088, 0.052411556243896484, 0.7675977945327759]"
2984,3,"[0.02469756454229355, 0.018643829971551895, 0.7932235598564148, 0.16343507170677185]"
2985,3,"[0.022204749286174774, 0.035874754190444946, 0.9252380728721619, 0.016682371497154236]"
2986,3,"[0.09553860872983932, 0.06077944487333298, 0.4682452976703644, 0.37543660402297974]"
2987,3,"[0.048030104488134384, 0.1311308741569519, 0.7968879342079163, 0.02395111881196499]"
2988,2,"[0.31721797585487366, 0.6372913122177124, 0.0369693823158741, 0.008521266281604767]"
2989,3,"[0.035568203777074814, 0.02363353595137596, 0.7621836066246033, 0.17861463129520416]"
2990,3,"[0.06575210392475128, 0.07176069915294647, 0.7692527770996094, 0.09323433041572571]"
2991,3,"[0.022150136530399323, 0.017085248604416847, 0.8903452754020691, 0.07041936367750168]"
2992,3,"[0.14358922839164734, 0.23054596781730652, 0.5805122256278992, 0.045352574437856674]"
2993,1,"[0.6818206906318665, 0.23265863955020905, 0.0700170025229454, 0.015503719449043274]"
2994,4,"[0.03510000929236412, 0.01499997265636921, 0.3154642581939697, 0.6344357132911682]"
2995,4,"[0.05256687104701996, 0.03939519822597504, 0.3897469937801361, 0.5182909965515137]"
2996,4,"[0.04953223094344139, 0.024530762806534767, 0.13758264482021332, 0.7883543968200684]"
2997,3,"[0.019120631739497185, 0.017837611958384514, 0.9388840794563293, 0.02415771782398224]"
2998,4,"[0.0523325577378273, 0.01625523902475834, 0.08729928731918335, 0.8441129326820374]"
