2931,4,"[0.004334938246756792, 0.0010692073265090585, 0.0015725812409073114, 0.9930232763290405]"
2932,3,"[0.0001502524537499994, 0.0003201780782546848, 0.9976286292076111, 0.0019009665120393038]"
2933,3,"[0.00028732148348353803, 0.0005790864815935493, 0.9973098039627075, 0.0018237357726320624]"
2934,1,"[0.9992832541465759, 0.00028665989520959556, 0.0001511306327302009, 0.00027898253756575286]"
2935,4,"[0.006267365533858538, 0.006402334198355675, 0.009031175635755062, 0.9782991409301758]"
2936,3,"[0.004005603026598692, 0.0066174790263175964, 0.9885711073875427, 0.0008058265666477382]"
2937,3,"[0.0007794495322741568, 0.0013090253341943026, 0.997602641582489, 0.0003089866950176656]"
2938,3,"[0.0002757615875452757, 7.094940519891679e-05, 0.9983395338058472, 0.0013137500500306487]"
2939,3,"[0.0003088351513724774, 0.0001650285703362897, 0.9968138337135315, 0.0027123596519231796]"
2940,3,"[0.23841309547424316, 0.006752394139766693, 0.44490131735801697, 0.3099331855773926]"
2941,3,"[0.15395580232143402, 0.06291158497333527, 0.6413524746894836, 0.14178016781806946]"
2942,3,"[0.0004521250957623124, 0.0004597287916112691, 0.9967169165611267, 0.0023711868561804295]"
2943,3,"[9.297519136453047e-05, 0.00025191367603838444, 0.999089241027832, 0.0005658009904436767]"
2944,4,"[0.0010947472183033824, 0.0006338137318380177, 0.015062854625284672, 0.9832084774971008]"
2945,4,"[0.01460665836930275, 0.00045161283924244344, 0.0038030885625630617, 0.9811386466026306]"
2946,4,"[0.0044843400828540325, 0.01365645881742239, 0.01591271534562111, 0.9659464955329895]"
2947,3,"[0.0002019180974457413, 0.00018542390898801386, 0.9987667798995972, 0.0008458346128463745]"
2948,3,"[0.0004349004593677819, 0.00012643392255995423, 0.9992747902870178, 0.00016384314221795648]"
2949,3,"[0.00016061181668192148, 6.874764221720397e-05, 0.9959660768508911, 0.003804542822763324]"
2950,3,"[0.0007024123915471137, 0.0021426037419587374, 0.995681881904602, 0.0014730575494468212]"
2951,3,"[0.0004392183036543429, 0.00020936844521202147, 0.9925563931465149, 0.0067950463853776455]"
2952,3,"[0.001236172392964363, 0.00019004897330887616, 0.9978412389755249, 0.0007325730402953923]"
2953,3,"[0.030432172119617462, 0.000782921735662967, 0.8405186533927917, 0.1282663196325302]"
