2931,3,"[0.04483440890908241, 0.10177899897098541, 0.7422173023223877, 0.11116923391819]"
2932,3,"[0.01640937104821205, 0.024563072249293327, 0.8981022238731384, 0.06092529743909836]"
2933,3,"[0.021218271926045418, 0.02929733134806156, 0.867487370967865, 0.08199699968099594]"
2934,1,"[0.8545644283294678, 0.1100165843963623, 0.021630950272083282, 0.013787978328764439]"
2935,3,"[0.012797693721950054, 0.015856873244047165, 0.7504440546035767, 0.22090139985084534]"
2936,3,"[0.10031286627054214, 0.09954129159450531, 0.6549007296562195, 0.14524514973163605]"
2937,3,"[0.08404475450515747, 0.13389582931995392, 0.7452499270439148, 0.03680944815278053]"
2938,3,"[0.008172649890184402, 0.017114944756031036, 0.892240583896637, 0.08247184753417969]"
2939,3,"[0.020304890349507332, 0.06002064049243927, 0.8740782737731934, 0.04559614509344101]"
2940,3,"[0.16888132691383362, 0.05790375545620918, 0.5179855823516846, 0.25522929430007935]"
2941,1,"[0.7727309465408325, 0.15453778207302094, 0.04431236535310745, 0.02841891348361969]"
2942,3,"[0.013553808443248272, 0.04531979188323021, 0.921902060508728, 0.019224433228373528]"
2943,3,"[0.08743012696504593, 0.15996602177619934, 0.721587598323822, 0.031016208231449127]"
2944,3,"[0.009799329563975334, 0.01471737027168274, 0.7922181487083435, 0.18326513469219208]"
2945,1,"[0.5568953156471252, 0.04432127624750137, 0.11296521872282028, 0.2858182191848755]"
2946,4,"[0.04618297517299652, 0.018010659143328667, 0.3830184042453766, 0.5527879595756531]"
2947,3,"[0.03842915967106819, 0.04516943171620369, 0.699164628982544, 0.21723672747612]"
2948,3,"[0.043583933264017105, 0.03072742372751236, 0.8566604256629944, 0.06902817636728287]"
2949,3,"[0.007293952163308859, 0.01683730073273182, 0.9072737097740173, 0.0685950368642807]"
2950,3,"[0.027700349688529968, 0.058909788727760315, 0.8516041040420532, 0.061785757541656494]"
2951,3,"[0.010360078886151314, 0.014271654188632965, 0.8756160736083984, 0.09975215792655945]"
2952,3,"[0.009470013901591301, 0.020644191652536392, 0.9351664781570435, 0.034719258546829224]"
2953,3,"[0.07031721621751785, 0.05189051479101181, 0.7504976987838745, 0.12729455530643463]"
2954,3,"[0.1412355601787567, 0.16763851046562195, 0.6657693982124329, 0.025356467813253403]"
2955,3,"[0.23331409692764282, 0.3459218740463257, 0.3803975284099579, 0.040366485714912415]"
2956,1,"[0.7020492553710938, 0.1336723417043686, 0.09036019444465637, 0.07391820847988129]"
2957,4,"[0.028093896806240082, 0.014019686728715897, 0.40801766514778137, 0.5498687624931335]"
