2931,4,"[0.021107880398631096, 0.0012558242306113243, 0.00502570066601038, 0.972610592842102]"
2932,3,"[0.0002692347043193877, 0.0003784331784117967, 0.9969935417175293, 0.0023588777985423803]"
2933,3,"[0.0010481767822057009, 0.0015509533695876598, 0.9917089343070984, 0.005691932048648596]"
2934,1,"[0.9987271428108215, 0.0006451873923651874, 0.0002053617499768734, 0.0004223058931529522]"
2935,4,"[0.029898757115006447, 0.010641269385814667, 0.27725255489349365, 0.6822074055671692]"
2936,2,"[0.039579011499881744, 0.6796489357948303, 0.27970319986343384, 0.0010687814792618155]"
2937,3,"[0.005169848445802927, 0.014183715917170048, 0.9797858595848083, 0.0008604938630014658]"
2938,3,"[0.0002011725737247616, 8.062369306571782e-05, 0.9984433054924011, 0.0012749917805194855]"
2939,3,"[0.0007089359569363296, 0.0003075784770771861, 0.9963839054107666, 0.0025995434261858463]"
2940,4,"[0.07218389213085175, 0.002688891254365444, 0.3835090100765228, 0.5416181683540344]"
2941,3,"[0.13693390786647797, 0.029028935357928276, 0.7872673869132996, 0.04676979035139084]"
2942,3,"[0.0015619576442986727, 0.002184825949370861, 0.9944038391113281, 0.0018494090763852]"
2943,3,"[0.0006107925437390804, 0.0025520827621221542, 0.9964165687561035, 0.00042057535029016435]"
2944,3,"[0.0056899236515164375, 0.0006551311234943569, 0.6721369624137878, 0.3215179741382599]"
2945,1,"[0.8752289414405823, 0.0010403412161394954, 0.007757662795484066, 0.1159730926156044]"
2946,4,"[0.009670013561844826, 0.0016620258102193475, 0.2778846025466919, 0.7107833623886108]"
2947,3,"[0.0008804560638964176, 0.0011043425183743238, 0.9967151880264282, 0.0013001078041270375]"
2948,3,"[0.0005586313782259822, 0.00012419531412888318, 0.9989449381828308, 0.0003723060362972319]"
2949,3,"[9.208222036249936e-05, 6.951301475055516e-05, 0.9990171194076538, 0.0008212511311285198]"
2950,3,"[0.0010638077510520816, 0.0031624743714928627, 0.994210958480835, 0.0015627697575837374]"
2951,3,"[0.0008900769171305001, 0.0002824443799909204, 0.9835905432701111, 0.015237000770866871]"
2952,3,"[0.0012636462925001979, 0.0002840454690158367, 0.9969071745872498, 0.0015451881336048245]"
2953,3,"[0.2049226015806198, 0.0018222049111500382, 0.621966540813446, 0.17128871381282806]"
2954,1,"[0.6423863768577576, 0.304524689912796, 0.050572752952575684, 0.0025161548983305693]"
2955,2,"[0.02219897136092186, 0.546602725982666, 0.4270235598087311, 0.0041747321374714375]"
2956,1,"[0.9967946410179138, 0.002531233010813594, 0.000340691942255944, 0.0003333976783324033]"
2957,3,"[0.0003261691308580339, 0.00024291453883051872, 0.999146580696106, 0.0002843435504473746]"
2958,3,"[0.014055803418159485, 0.0006365118897520006, 0.980676531791687, 0.0046311598271131516]"
